CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
1863,56,Male,146907.8837,Weekly,193.2541336,Indian,Lunch,6,Celebration,Dine-in,0,0,1,18.78,2,3,4,0
1874,34,Male,56195.0079,Weekly,141.3715743,Mexican,Dinner,6,Celebration,Takeaway,1,0,1,53.54,2,4,3,0
1878,55,Female,19967.56171,Rarely,89.03587191,Mexican,Dinner,2,Casual,Takeaway,0,0,0,33.47,3,3,3,0
1886,29,Female,40400.58976,Weekly,69.8088086,American,Dinner,2,Celebration,Dine-in,0,0,1,49.43,4,3,2,0
1906,47,Male,32308.32179,Rarely,78.18194431,Mexican,Lunch,4,Celebration,Takeaway,0,1,0,32.8,5,2,2,0
1911,41,Female,146843.095,Weekly,172.8971793,Mexican,Dinner,6,Celebration,Dine-in,0,0,1,45.06,1,5,3,0
1917,39,Female,48822.63203,Rarely,145.0442227,Italian,Dinner,5,Casual,Takeaway,1,0,1,37.73,3,4,2,0
1918,19,Female,40720.80412,Rarely,62.97165238,Indian,Lunch,2,Celebration,Takeaway,0,0,1,21.04,4,4,1,0
1919,50,Male,21258.42752,Monthly,47.54344013,Indian,Dinner,2,Casual,Takeaway,0,0,0,35.6,2,5,2,0
1936,37,Male,34233.54338,Monthly,32.20799145,Italian,Breakfast,7,Business,Dine-in,0,0,0,0.71,1,4,4,0
1939,18,Male,96167.83523,Monthly,137.3007868,Indian,Dinner,6,Casual,Takeaway,0,0,1,43.8,3,3,3,0
1943,36,Female,80929.54704,Monthly,166.9842662,American,Lunch,2,Casual,Dine-in,0,0,1,37.51,5,3,1,0
1954,58,Male,74449.54773,Monthly,159.3383452,Italian,Lunch,9,Celebration,Takeaway,0,1,1,35.15,3,5,1,0
1955,24,Male,91682.21175,Weekly,154.3903366,Mexican,Lunch,9,Business,Dine-in,1,1,1,28.92,5,3,1,0
1961,20,Female,68683.40502,Rarely,128.4994394,Indian,Breakfast,2,Business,Takeaway,1,0,1,29.75,3,4,2,0
1977,61,Female,73012.50822,Monthly,128.4681015,American,Breakfast,2,Business,Dine-in,0,0,0,56.25,4,3,2,0
1983,25,Male,39707.64365,Weekly,71.7649298,American,Dinner,5,Business,Dine-in,0,0,0,21.63,2,4,3,0
1992,55,Male,102231.1159,Rarely,181.4578023,Chinese,Lunch,3,Business,Takeaway,0,1,1,2.57,3,4,2,0
1998,51,Male,28689.77068,Weekly,51.33775564,Chinese,Lunch,3,Casual,Dine-in,0,1,0,44.71,2,5,2,0
2009,46,Female,45178.78854,Weekly,109.8880364,Indian,Dinner,4,Business,Dine-in,1,0,0,26.44,5,2,2,0
2010,35,Female,60804.77776,Monthly,114.5408111,Indian,Breakfast,4,Casual,Dine-in,0,1,0,31.75,2,5,2,0
2015,33,Female,72139.4575,Rarely,126.8987665,American,Breakfast,6,Business,Takeaway,0,0,0,24.91,2,5,2,0
2027,47,Male,102484.193,Weekly,151.7538227,Chinese,Lunch,7,Casual,Takeaway,0,1,1,49.96,3,3,3,0
2046,68,Female,101699.9362,Weekly,131.4320722,Mexican,Breakfast,1,Business,Takeaway,0,0,0,22.71,5,2,2,0
2070,35,Male,102725.0656,Weekly,138.7143605,Mexican,Lunch,4,Business,Takeaway,0,0,1,34.34,5,2,2,0
2089,68,Male,31700.89975,Weekly,61.82670676,American,Breakfast,5,Casual,Takeaway,0,1,0,52.35,4,3,2,0
2093,67,Female,76822.38893,Weekly,139.2852889,Mexican,Lunch,2,Business,Takeaway,0,0,1,5.13,3,3,3,0
2098,40,Female,112296.4398,Monthly,172.4305703,Indian,Breakfast,9,Casual,Dine-in,0,1,1,23.05,4,3,2,0
2105,19,Male,134450.0747,Monthly,189.0740735,Chinese,Lunch,7,Celebration,Dine-in,0,1,0,34.67,5,2,2,0
2122,25,Male,41804.58469,Monthly,73.12396699,Indian,Dinner,8,Celebration,Takeaway,0,0,0,49.39,5,2,2,0
2130,25,Male,82605.25926,Weekly,131.2470668,Chinese,Dinner,6,Celebration,Takeaway,0,0,1,32.33,4,3,2,0
2142,25,Female,130648.7184,Monthly,167.2879628,American,Lunch,7,Casual,Takeaway,0,0,1,51.98,3,5,1,0
2146,20,Male,38219.76201,Rarely,66.57036861,Italian,Dinner,4,Business,Dine-in,0,0,1,50.06,2,4,3,0
658,55,Female,66766.23313,Monthly,143.4481538,Chinese,Breakfast,1,Business,Takeaway,0,0,1,37.79,2,3,5,0
675,40,Female,84130.1185,Monthly,171.920977,Indian,Dinner,9,Business,Dine-in,0,1,1,12.83,3,2,5,0
701,59,Female,142090.6111,Weekly,156.827919,American,Dinner,6,Celebration,Dine-in,0,0,0,23.55,5,1,4,0
711,64,Male,20526.93812,Weekly,40.77821049,Indian,Breakfast,3,Casual,Dine-in,0,0,0,21.51,4,1,5,0
728,55,Male,109124.2745,Weekly,165.5642998,Chinese,Dinner,3,Casual,Dine-in,0,0,1,44.53,2,5,3,0
736,31,Male,88565.47022,Monthly,107.1417818,Mexican,Lunch,4,Celebration,Takeaway,1,0,0,15.95,5,1,4,0
738,19,Female,59093.53199,Monthly,126.608165,Chinese,Dinner,3,Casual,Takeaway,1,0,1,26.93,2,3,5,0
743,56,Female,64594.33717,Monthly,145.1414388,American,Lunch,1,Celebration,Takeaway,0,0,0,52.78,2,3,5,0
754,22,Female,122545.1463,Weekly,153.7010356,Italian,Lunch,1,Celebration,Takeaway,0,1,1,53.04,2,3,5,0
807,57,Female,143610.2685,Rarely,164.1183371,Italian,Breakfast,5,Business,Takeaway,0,0,0,42.28,2,3,5,0
818,38,Male,128912.8806,Weekly,172.0299455,Chinese,Breakfast,5,Business,Dine-in,0,0,1,4.81,1,5,4,0
819,44,Male,80668.90463,Rarely,120.7213194,Mexican,Dinner,3,Celebration,Takeaway,0,1,0,0,2,3,5,0
827,61,Male,107567.7599,Weekly,161.3158982,Mexican,Dinner,7,Celebration,Dine-in,1,0,0,43.72,2,4,4,0
834,35,Male,72289.33674,Rarely,157.1673009,Chinese,Lunch,3,Celebration,Takeaway,0,0,1,7.58,3,5,2,0
856,46,Male,47470.25622,Rarely,61.91721469,Chinese,Breakfast,8,Casual,Takeaway,1,0,1,35.9,5,3,2,0
861,26,Male,117307.9298,Monthly,185.7888193,Chinese,Dinner,5,Casual,Dine-in,0,0,0,15.49,5,1,4,0
881,32,Male,110172.2761,Monthly,175.430578,Italian,Breakfast,8,Business,Takeaway,0,0,0,19.29,4,2,4,0
899,57,Male,26156.49382,Monthly,77.23368983,Mexican,Breakfast,8,Casual,Dine-in,1,1,0,49.53,5,4,1,0
900,37,Female,19855.27344,Weekly,64.1019763,Mexican,Dinner,6,Celebration,Dine-in,0,0,1,14.12,2,3,5,0
901,23,Female,74577.35384,Weekly,159.1309417,Indian,Breakfast,1,Casual,Takeaway,1,1,0,54.6,5,4,1,0
923,18,Female,38472.70289,Monthly,89.46485376,Chinese,Dinner,7,Casual,Dine-in,0,0,0,14.21,2,4,4,0
1023,47,Male,142178.9511,Rarely,177.4018571,Indian,Lunch,2,Casual,Dine-in,0,0,0,52.95,3,2,5,0
1051,34,Female,127376.3619,Weekly,155.6864717,Italian,Breakfast,2,Business,Dine-in,0,0,1,31.16,1,5,4,0
1139,53,Male,105786.7315,Monthly,163.7408542,American,Dinner,9,Casual,Dine-in,1,0,0,12.25,4,2,4,0
1145,65,Female,52815.72069,Weekly,101.9829133,Italian,Breakfast,1,Celebration,Takeaway,1,0,0,8.72,2,3,5,0
1146,56,Male,142725.8415,Weekly,178.2591337,Indian,Dinner,9,Business,Takeaway,0,0,0,32.68,5,3,2,0
1171,54,Male,109244.2238,Weekly,135.9813764,Mexican,Lunch,1,Casual,Takeaway,0,0,1,4.97,3,4,3,0
1227,66,Male,73331.49736,Monthly,163.8431571,American,Lunch,5,Casual,Dine-in,0,0,0,30.62,3,3,4,0
1256,62,Male,134801.0296,Weekly,172.4433692,Chinese,Lunch,9,Celebration,Takeaway,0,0,0,9,2,5,3,0
1269,22,Female,125434.1059,Weekly,140.4078643,Mexican,Breakfast,3,Celebration,Takeaway,1,0,1,53.26,4,3,3,0
1270,39,Male,145917.974,Monthly,185.5440008,Chinese,Dinner,6,Celebration,Takeaway,0,1,0,39.36,4,4,2,0
1278,35,Female,63419.93313,Weekly,120.2646589,Indian,Breakfast,1,Business,Dine-in,0,1,1,58.4,4,3,3,0
1290,24,Male,75350.85292,Weekly,121.218563,Chinese,Dinner,1,Casual,Takeaway,0,1,0,34.74,3,2,5,0
1294,35,Female,106610.0765,Rarely,147.6876084,Italian,Dinner,7,Celebration,Takeaway,0,0,1,59.65,5,1,4,0
1323,20,Male,97269.53426,Weekly,156.6435837,Italian,Breakfast,1,Business,Dine-in,0,0,0,0.01,2,3,5,0
1328,69,Female,94462.44153,Weekly,124.758571,Italian,Breakfast,9,Business,Takeaway,1,0,1,8.7,4,4,2,0
1333,61,Male,134092.7755,Weekly,167.6179984,Italian,Lunch,7,Business,Dine-in,0,0,0,43.01,4,1,5,0
1343,33,Male,111649.3166,Monthly,163.6455327,Mexican,Dinner,3,Celebration,Takeaway,0,0,1,41.99,4,4,2,0
1352,43,Female,140201.1351,Weekly,166.1051309,Mexican,Lunch,2,Business,Dine-in,0,0,1,58.78,3,4,3,0
1353,44,Male,59247.48932,Weekly,143.7787228,Chinese,Dinner,9,Casual,Takeaway,0,1,1,51.12,2,3,5,0
1359,40,Female,102530.0498,Rarely,147.5640628,Italian,Lunch,4,Business,Takeaway,1,1,1,57.89,5,3,2,0
1360,48,Female,25856.85324,Weekly,82.91116029,Chinese,Lunch,4,Business,Takeaway,1,1,1,51.63,4,2,4,0
1361,60,Male,157204.9709,Weekly,196.3961335,Chinese,Dinner,9,Business,Takeaway,0,0,0,33.14,3,4,3,0
1381,37,Female,48041.90853,Monthly,75.70576434,Chinese,Dinner,9,Business,Dine-in,1,1,0,35.77,4,4,2,0
1384,43,Female,137164.2263,Weekly,165.4837017,American,Dinner,6,Casual,Dine-in,1,0,0,14.41,5,3,2,0
1404,38,Male,114671.8338,Rarely,166.1945088,Mexican,Dinner,1,Casual,Takeaway,0,1,0,59.51,5,4,1,0
1411,20,Female,142902.1806,Weekly,179.2023821,Italian,Breakfast,3,Casual,Dine-in,0,0,0,55.7,5,3,2,0
1443,37,Female,134145.1953,Rarely,195.8136986,Mexican,Dinner,7,Casual,Dine-in,0,0,0,27.73,2,5,3,0
1445,64,Female,72433.43844,Weekly,155.2785805,American,Breakfast,3,Casual,Takeaway,0,0,1,59.71,5,4,1,0
1466,59,Male,39153.88942,Monthly,49.72070759,American,Breakfast,6,Casual,Dine-in,1,0,0,54.58,4,4,2,0
1474,65,Male,107568.5577,Weekly,153.8650123,Chinese,Breakfast,3,Business,Dine-in,0,0,1,58.64,4,3,3,0
1481,43,Female,130399.6999,Weekly,144.029003,Chinese,Dinner,9,Celebration,Takeaway,1,1,0,49.84,4,4,2,0
1503,61,Female,100707.0152,Monthly,155.4798736,Italian,Dinner,4,Casual,Dine-in,1,1,1,46.21,5,3,2,0
1509,26,Female,146838.2685,Weekly,196.7425053,Mexican,Dinner,5,Casual,Dine-in,0,0,1,46.1,5,2,3,0
1524,39,Female,107578.2639,Monthly,167.0910182,Mexican,Lunch,9,Business,Dine-in,0,0,1,21.1,3,4,3,0
1563,69,Male,40506.27362,Monthly,41.88736711,Chinese,Breakfast,1,Casual,Dine-in,1,0,0,54.43,4,4,2,0
1566,66,Female,106113.9184,Weekly,153.8445519,Mexican,Dinner,3,Casual,Takeaway,1,0,1,44.85,4,4,2,0
1575,41,Female,49926.4235,Monthly,116.7158999,Indian,Lunch,6,Casual,Dine-in,0,0,0,31.84,3,5,2,0
1589,65,Female,139282.7289,Monthly,162.3647307,Mexican,Breakfast,5,Celebration,Takeaway,0,0,0,43.11,3,4,3,0
1591,64,Female,102925.7822,Monthly,146.6604717,Italian,Breakfast,4,Business,Takeaway,0,0,0,47.7,5,3,2,0
1604,26,Female,53869.81971,Weekly,115.7080808,Indian,Lunch,7,Casual,Dine-in,0,0,1,49.7,4,4,2,0
1621,45,Female,32537.70216,Weekly,59.69937835,Italian,Lunch,9,Celebration,Dine-in,0,1,0,7.8,5,2,3,0
1628,65,Male,47395.08283,Monthly,90.63818596,Mexican,Breakfast,2,Business,Dine-in,0,1,0,56.22,3,5,2,0
1630,58,Female,140062.4684,Monthly,158.9213363,Indian,Dinner,7,Celebration,Dine-in,0,1,0,57.12,3,5,2,0
1643,21,Male,93429.42919,Monthly,149.2032684,Italian,Lunch,3,Casual,Takeaway,1,1,0,26.42,1,5,4,0
1679,23,Male,143947.6183,Weekly,180.8368789,Chinese,Dinner,1,Celebration,Takeaway,0,0,1,27.99,4,3,3,0
1685,63,Male,90820.07963,Monthly,132.1761887,Chinese,Breakfast,3,Business,Dine-in,1,0,1,1.55,3,5,2,0
1780,36,Female,145175.1773,Monthly,205.2836997,Chinese,Lunch,4,Business,Takeaway,0,0,0,37.15,4,3,3,0
1791,47,Female,45111.96092,Weekly,157.0131058,Chinese,Dinner,6,Business,Takeaway,0,0,1,58.68,3,3,4,0
1800,55,Female,116703.6246,Weekly,148.094919,Italian,Breakfast,9,Casual,Dine-in,0,0,0,39.97,3,5,2,0
1824,45,Female,29390.64295,Weekly,42.39228182,Italian,Dinner,2,Business,Takeaway,0,0,1,6.7,3,5,2,0
1828,54,Male,117416.1771,Weekly,160.7744532,Chinese,Breakfast,1,Casual,Takeaway,0,1,0,42.82,5,3,2,0
1839,39,Female,46564.85594,Monthly,89.40155957,Mexican,Dinner,5,Casual,Takeaway,1,1,0,48.81,5,3,2,0
1842,35,Male,72768.2605,Rarely,125.3278868,Chinese,Lunch,9,Business,Takeaway,1,0,1,55.55,4,3,3,0
1865,39,Male,139412.474,Weekly,189.6336772,Indian,Breakfast,8,Celebration,Takeaway,0,0,0,8.2,2,5,3,0
1871,24,Male,69844.97081,Monthly,123.7923148,Italian,Breakfast,3,Casual,Takeaway,1,0,0,24.24,4,4,2,0
1884,66,Male,109948.5411,Monthly,163.3787451,Mexican,Dinner,4,Celebration,Takeaway,1,0,0,49.17,4,3,3,0
1892,57,Male,60104.9154,Rarely,162.2016042,Italian,Lunch,6,Casual,Dine-in,0,1,0,38.78,4,4,2,0
1901,22,Female,94914.13384,Weekly,133.6398592,Italian,Lunch,8,Celebration,Dine-in,0,0,0,46.67,3,4,3,0
1902,21,Female,132962.9296,Weekly,166.3132332,Indian,Lunch,6,Celebration,Takeaway,1,1,0,51.71,5,3,2,0
1912,56,Female,24380.94072,Rarely,53.45384665,Mexican,Breakfast,1,Casual,Dine-in,0,0,0,32.83,4,4,2,0
1926,31,Female,144345.4362,Rarely,188.6922584,Italian,Breakfast,8,Business,Takeaway,1,0,1,48.62,3,4,3,0
1942,29,Male,62374.16697,Weekly,152.7787917,Indian,Dinner,9,Business,Dine-in,0,0,1,41.22,5,3,2,0
1988,38,Male,129201.3373,Monthly,155.0861602,Italian,Dinner,2,Celebration,Takeaway,0,0,0,6.67,4,3,3,0
2055,62,Female,35323.26376,Weekly,75.81763667,Mexican,Lunch,4,Casual,Takeaway,0,0,0,5.05,5,3,2,0
2082,62,Male,51603.73188,Rarely,156.9211806,Chinese,Breakfast,9,Casual,Dine-in,0,0,0,36.46,3,4,3,0
2129,41,Female,62060.40217,Rarely,123.2175379,Indian,Lunch,4,Business,Dine-in,1,0,1,51.92,4,4,2,0
2137,31,Male,59752.81907,Weekly,136.8472366,Mexican,Dinner,7,Casual,Dine-in,0,0,1,2.67,5,2,3,0
2145,47,Male,103359.9964,Weekly,167.7711832,Indian,Lunch,9,Casual,Takeaway,0,1,0,55.7,3,5,2,0
749,20,Female,140044.4253,Rarely,169.522693,Indian,Lunch,2,Business,Dine-in,0,0,0,50.06,4,3,4,0
761,27,Female,80033.88906,Rarely,157.1667846,Indian,Breakfast,3,Celebration,Takeaway,1,1,0,56.65,2,2,3,0
769,47,Male,90207.73671,Rarely,159.2110757,Chinese,Breakfast,4,Casual,Takeaway,0,0,1,9.45,2,4,1,0
773,40,Female,62983.66516,Rarely,125.4844571,Chinese,Breakfast,7,Business,Takeaway,0,0,1,49.57,4,2,3,0
801,52,Male,105364.7169,Rarely,151.9173,American,Lunch,8,Casual,Dine-in,0,1,0,20.89,2,1,4,0
805,34,Female,113787.241,Rarely,182.0679632,American,Lunch,9,Casual,Dine-in,0,1,0,30.65,2,3,4,0
824,28,Male,50635.42785,Monthly,138.750679,Indian,Dinner,6,Casual,Takeaway,0,0,0,54.26,5,2,1,0
848,31,Female,34598.90463,Rarely,66.8037958,Italian,Breakfast,2,Casual,Takeaway,0,0,1,50.54,4,2,1,0
866,37,Female,85757.00882,Rarely,96.41330454,Indian,Lunch,6,Casual,Dine-in,0,1,0,40.71,3,2,1,0
868,44,Male,120418.6538,Weekly,143.7967181,American,Breakfast,9,Casual,Dine-in,0,0,1,35.17,4,1,2,0
870,37,Male,43023.87393,Rarely,70.07980331,Indian,Breakfast,7,Business,Takeaway,0,1,0,46.67,4,2,1,0
873,61,Male,53652.3707,Rarely,107.9451363,American,Breakfast,1,Casual,Dine-in,0,0,1,57.04,3,2,3,0
966,26,Male,128630.0817,Monthly,200.0522063,Mexican,Lunch,3,Business,Takeaway,0,0,0,24.03,4,2,1,0
982,55,Male,47658.59909,Weekly,65.78411868,American,Breakfast,8,Business,Dine-in,0,1,1,31.92,4,3,2,0
986,66,Female,36034.02279,Weekly,92.32136634,American,Breakfast,7,Casual,Takeaway,0,0,1,44.28,3,4,1,0
1010,39,Female,36451.43432,Weekly,66.984653,American,Dinner,1,Business,Dine-in,0,0,1,58.37,2,2,1,0
1012,58,Male,142325.5928,Monthly,190.0469363,Indian,Lunch,3,Casual,Takeaway,0,1,0,39.07,2,2,1,0
1016,50,Female,128142.1993,Monthly,177.5948872,American,Dinner,8,Business,Dine-in,0,0,0,56.32,2,1,4,0
1098,58,Female,41955.6525,Rarely,78.1857189,American,Lunch,4,Celebration,Takeaway,0,1,0,52.43,3,3,1,0
1281,33,Male,136208.0654,Monthly,190.8732169,Mexican,Lunch,7,Celebration,Takeaway,1,0,0,40.86,1,5,1,0
1310,51,Male,74175.64646,Rarely,144.9280362,Italian,Breakfast,1,Business,Takeaway,0,0,1,16.94,2,2,1,0
1313,46,Female,78039.19794,Weekly,135.9069106,Mexican,Lunch,6,Celebration,Dine-in,0,0,0,13.29,1,5,5,0
1345,68,Male,56757.64902,Monthly,115.4117267,Chinese,Dinner,2,Casual,Takeaway,0,0,1,46.85,5,3,3,0
1396,37,Male,105434.9071,Monthly,158.0644058,Indian,Dinner,3,Casual,Takeaway,0,1,1,28.81,3,2,3,0
1400,36,Male,112646.8338,Rarely,137.5621595,Italian,Lunch,4,Celebration,Takeaway,0,0,1,55.8,3,1,3,0
1407,55,Female,120538.209,Weekly,153.1491105,Mexican,Lunch,2,Business,Dine-in,0,1,0,36.2,4,3,2,0
1429,50,Male,14823.8764,Monthly,27.27174871,Italian,Dinner,1,Celebration,Dine-in,0,1,1,50.67,2,2,4,0
1440,31,Male,117399.6108,Monthly,167.7939051,Mexican,Breakfast,4,Casual,Takeaway,0,1,1,50.91,2,4,2,0
1452,40,Female,55041.59188,Weekly,150.1845009,Indian,Lunch,6,Celebration,Takeaway,0,1,1,10.92,3,5,3,0
1461,41,Female,86524.25689,Weekly,153.1680338,Mexican,Dinner,9,Business,Takeaway,0,1,1,40.3,4,2,2,0
1480,36,Male,54274.86073,Rarely,56.59299124,Italian,Breakfast,9,Casual,Takeaway,0,0,1,47.87,3,5,3,0
1497,36,Female,137271.0487,Monthly,179.0996516,Mexican,Dinner,5,Casual,Dine-in,0,0,0,49.68,4,2,2,0
1501,26,Male,121505.5007,Monthly,153.6822424,Indian,Breakfast,9,Celebration,Takeaway,0,1,0,31.11,2,3,3,0
1506,65,Female,51009.06436,Monthly,110.1056932,Italian,Breakfast,4,Celebration,Dine-in,0,0,0,52.95,5,4,2,0
1528,32,Female,134967.3651,Monthly,175.1239882,Chinese,Breakfast,2,Casual,Dine-in,1,1,0,38.87,4,2,2,0
1552,23,Male,27579.54483,Weekly,50.79267329,American,Dinner,5,Business,Dine-in,0,1,0,41.89,1,2,4,0
1570,19,Female,61757.48255,Weekly,134.5747628,Indian,Lunch,9,Celebration,Takeaway,1,0,0,1.98,5,4,2,0
1596,33,Male,119555.0059,Rarely,166.997373,Chinese,Lunch,9,Casual,Dine-in,0,0,0,17.84,3,5,3,0
1766,49,Male,26870.33865,Rarely,39.03508466,Indian,Dinner,7,Business,Takeaway,0,0,1,41.38,5,4,2,0
1776,45,Female,153049.6511,Rarely,180.3282663,Italian,Lunch,2,Casual,Dine-in,1,0,0,33.25,2,4,2,0
1784,21,Male,115172.7861,Rarely,178.5757555,Mexican,Breakfast,1,Casual,Dine-in,1,0,1,50.71,3,5,3,0
1868,33,Female,83121.25161,Monthly,141.3964929,American,Dinner,4,Business,Takeaway,0,1,1,58.44,5,4,2,0
1876,53,Female,146448.8844,Monthly,169.2209241,Italian,Breakfast,8,Business,Dine-in,0,0,1,55.31,1,3,2,0
1898,49,Male,97059.61227,Weekly,114.3843992,Italian,Dinner,7,Celebration,Takeaway,0,0,1,6.51,2,3,3,0
1940,26,Male,32185.97313,Monthly,74.53003934,Chinese,Dinner,2,Business,Takeaway,0,0,1,36.69,3,4,2,0
1995,36,Male,53533.2301,Weekly,128.9135745,Chinese,Dinner,2,Casual,Takeaway,0,0,1,50.88,3,2,3,0
2062,62,Female,36005.60081,Weekly,60.26987142,Chinese,Dinner,3,Business,Dine-in,1,0,1,21.89,4,2,3,0
2084,66,Male,48255.03349,Monthly,80.97154592,Mexican,Lunch,1,Business,Takeaway,1,0,0,43.69,1,4,2,0
2099,31,Male,27286.21553,Rarely,35.8630861,Chinese,Lunch,4,Celebration,Dine-in,0,1,0,57.41,3,2,3,0
656,41,Female,86975.44269,Weekly,121.7780112,American,Dinner,6,Celebration,Dine-in,0,1,0,48.68,3,2,2,0
695,19,Male,123291.8414,Rarely,191.082516,Indian,Breakfast,8,Casual,Takeaway,0,0,1,45.28,3,2,1,0
721,59,Female,80146.66449,Monthly,156.6793922,Chinese,Dinner,2,Celebration,Takeaway,0,1,0,32.29,3,3,1,0
758,46,Male,89536.57144,Rarely,139.3825648,Italian,Dinner,8,Business,Dine-in,0,0,1,39.25,3,2,1,0
799,39,Male,101492.1144,Rarely,160.273071,Indian,Dinner,1,Celebration,Takeaway,0,0,0,46.39,3,3,1,0
839,69,Female,55412.00247,Monthly,136.4567939,American,Dinner,5,Celebration,Dine-in,0,0,0,59.27,3,2,4,0
891,65,Female,104964.2716,Weekly,148.0919708,Indian,Dinner,4,Casual,Takeaway,0,0,0,40.79,2,3,3,0
943,45,Female,123697.5024,Rarely,193.0445045,Chinese,Dinner,8,Celebration,Dine-in,1,0,0,24.1,2,3,2,0
970,49,Female,56161.76486,Monthly,90.92184599,American,Breakfast,9,Celebration,Takeaway,0,0,0,53.96,3,1,2,0
979,28,Female,51012.05694,Weekly,114.8994065,American,Lunch,8,Business,Takeaway,0,0,0,33.93,2,3,1,0
983,20,Male,60527.72755,Monthly,152.6984962,Italian,Lunch,8,Casual,Takeaway,0,1,0,36.25,3,2,1,0
1495,47,Male,80098.09746,Monthly,147.8097294,Indian,Breakfast,6,Business,Dine-in,1,1,1,25.24,4,2,3,0
1544,19,Female,117807.4109,Weekly,162.2481214,Indian,Breakfast,6,Business,Dine-in,1,0,0,21.16,1,3,4,0
2008,38,Male,45875.448,Weekly,78.78959152,Mexican,Lunch,7,Celebration,Takeaway,0,0,1,55.42,4,2,3,0
750,62,Male,31786.60139,Monthly,80.60154261,Chinese,Dinner,6,Casual,Takeaway,0,0,1,53.92,3,2,1,0
816,23,Male,113422.9779,Rarely,112.951451,Italian,Dinner,2,Celebration,Dine-in,0,0,0,52.39,4,1,2,0
1304,58,Female,71688.78047,Weekly,117.461456,American,Lunch,8,Celebration,Takeaway,0,0,1,57.09,2,3,1,0
1811,39,Male,126746.179,Weekly,171.442475,Italian,Dinner,3,Casual,Dine-in,1,0,1,48.53,3,1,2,0
846,46,Female,59447.46872,Rarely,148.292973,Chinese,Breakfast,4,Business,Dine-in,0,0,0,49.27,3,2,1,0
874,25,Female,157155.2928,Rarely,155.231058,Chinese,Breakfast,8,Business,Dine-in,1,0,1,37.83,1,2,1,0
898,66,Female,111914.518,Weekly,143.1964687,Mexican,Dinner,2,Celebration,Dine-in,1,1,1,8.85,2,4,3,1
667,69,Male,28866.59878,Daily,45.00463383,Italian,Dinner,4,Business,Takeaway,0,1,1,20.24,2,4,3,1
681,68,Male,84348.49009,Weekly,144.0224353,American,Breakfast,1,Celebration,Dine-in,1,0,1,5.36,2,4,2,1
793,65,Male,54562.67842,Daily,100.5346709,Mexican,Breakfast,1,Casual,Dine-in,0,1,1,50.46,3,3,2,1
917,27,Female,23195.06179,Daily,30.72034188,Indian,Breakfast,2,Casual,Dine-in,1,1,0,11.04,4,2,2,1
948,31,Male,77003.07743,Daily,118.7119663,Italian,Dinner,3,Celebration,Dine-in,0,0,1,47.08,2,3,3,1
1030,46,Male,25908.60318,Daily,33.03831973,Indian,Dinner,9,Business,Takeaway,1,0,0,7.71,4,2,2,1
1042,56,Female,69880.11919,Weekly,106.7316065,Chinese,Dinner,4,Celebration,Dine-in,1,0,1,53.93,4,2,2,1
1105,58,Female,124943.7116,Daily,197.529215,Indian,Breakfast,5,Casual,Takeaway,1,1,1,25.98,3,2,3,1
1255,62,Female,90641.17338,Daily,131.3194845,Chinese,Breakfast,6,Business,Dine-in,0,1,0,34.8,2,5,3,1
1260,48,Female,88411.054,Daily,161.8037927,Indian,Lunch,7,Casual,Takeaway,0,1,1,46.92,3,4,2,1
1289,52,Female,28208.71664,Daily,45.39398227,Chinese,Lunch,8,Casual,Dine-in,0,0,1,19.63,2,5,2,1
1334,33,Female,123189.3603,Monthly,143.5096096,Indian,Dinner,3,Casual,Dine-in,1,1,1,15.01,2,4,2,1
1335,60,Female,64987.74114,Daily,133.9255458,American,Breakfast,7,Casual,Dine-in,0,0,0,18.6,2,4,2,1
1464,54,Female,100312.6418,Daily,158.6133237,Mexican,Lunch,1,Casual,Takeaway,0,0,0,7.75,1,2,5,1
2081,49,Male,24540.95817,Monthly,63.59713183,Indian,Dinner,5,Business,Dine-in,0,1,1,46.28,2,2,5,1
2092,51,Female,51905.87476,Monthly,73.02515837,Chinese,Lunch,7,Casual,Dine-in,0,0,0,19.84,2,2,5,1
688,47,Female,54679.72456,Daily,125.329635,Indian,Lunch,1,Business,Dine-in,0,1,1,10.82,4,2,4,1
697,30,Female,20020.48152,Daily,30.02903743,Indian,Breakfast,1,Celebration,Dine-in,1,0,0,38.93,2,3,4,1
703,41,Female,89898.79922,Monthly,176.1893322,Indian,Breakfast,1,Business,Dine-in,1,1,1,43.33,4,2,4,1
740,49,Male,73888.01059,Daily,128.9944156,Chinese,Dinner,8,Celebration,Takeaway,1,1,1,27.89,2,2,5,1
747,67,Male,46092.68927,Rarely,72.24934841,American,Dinner,2,Celebration,Dine-in,1,1,1,6.43,4,4,3,1
789,30,Male,54126.67203,Daily,60.26351537,Italian,Lunch,6,Business,Dine-in,0,1,0,27.83,4,3,2,1
812,41,Female,126571.4825,Weekly,148.4145743,Chinese,Dinner,2,Celebration,Dine-in,0,1,0,20.49,2,2,5,1
825,47,Male,77424.94858,Weekly,121.5717559,Mexican,Lunch,3,Celebration,Dine-in,0,0,1,6.17,5,2,2,1
837,37,Male,84338.36208,Daily,136.7335928,Indian,Lunch,8,Casual,Dine-in,0,0,1,56.04,2,5,2,1
